TimeT,CPU usage,Used memory,Number of bytes received,Number of bytes transmitted,Overall status
08-29T06:46,4111000000.0,75495374848.0,940032.0,252416.0,1.0
08-29T06:48,2593500000.0,75544133632.0,919552.0,315904.0,1.0
08-29T06:50,3558000000.0,75569823744.0,1030656.0,323072.0,1.0
08-29T06:52,2124500000.0,75480170496.0,856064.0,246272.0,1.0
08-29T06:54,2642500000.0,75506384896.0,1338368.0,393728.0,1.0
08-29T06:56,3213000000.0,75529977856.0,929280.0,357376.0,1.0
08-29T06:58,2393000000.0,75582406656.0,976896.0,252416.0,1.0
08-29T07:00,2909500000.0,75511103488.0,1143296.0,1230336.0,1.0
08-29T07:02,2555000000.0,75517919232.0,1071616.0,329216.0,1.0
08-29T07:04,2772500000.0,75528929280.0,3256320.0,348160.0,1.0
08-29T07:06,2716500000.0,75555667968.0,2644992.0,434176.0,1.0
08-29T07:08,2844500000.0,75521589248.0,5728256.0,576000.0,1.0
08-29T07:10,2796500000.0,75539939328.0,3066368.0,352768.0,1.0
08-29T07:12,4359000000.0,75537842176.0,2864128.0,361472.0,1.0
08-29T07:14,2793000000.0,75513200640.0,3085312.0,377344.0,1.0
08-29T07:16,3413000000.0,75495374848.0,2810368.0,241152.0,1.0
08-29T07:18,2259000000.0,75483840512.0,2477056.0,346112.0,1.0
08-29T07:20,2966000000.0,75502714880.0,3157504.0,353792.0,1.0
08-29T07:22,2347000000.0,75554095104.0,6463488.0,364032.0,1.0
08-29T07:24,2787000000.0,75539415040.0,2613248.0,290304.0,1.0
08-29T07:26,2342000000.0,75494850560.0,1029632.0,382976.0,1.0
08-29T07:28,2529000000.0,75511627776.0,865280.0,321536.0,1.0
08-29T07:30,2554000000.0,75551997952.0,1373184.0,322048.0,1.0
08-29T07:32,2167000000.0,75455004672.0,922624.0,278016.0,1.0
08-29T07:34,3181000000.0,75491180544.0,1477120.0,288256.0,1.0
08-29T07:36,3338000000.0,75503239168.0,956416.0,260608.0,1.0
08-29T07:38,2541500000.0,75579260928.0,970752.0,534016.0,1.0
08-29T07:40,3583500000.0,75461820416.0,1035264.0,274432.0,1.0
08-29T07:42,2249000000.0,75508482048.0,913408.0,271360.0,1.0
08-29T07:44,2871000000.0,75514249216.0,1005056.0,353792.0,1.0
08-29T07:46,2260500000.0,75542560768.0,1103872.0,281088.0,1.0
08-29T07:48,2170000000.0,75485937664.0,960512.0,335872.0,1.0
08-29T07:50,2979000000.0,75514249216.0,1099264.0,296448.0,1.0
08-29T07:52,2408500000.0,75512152064.0,958976.0,384000.0,1.0
08-29T07:54,3099000000.0,75565629440.0,1336320.0,323584.0,1.0
08-29T07:56,2330500000.0,75459723264.0,893440.0,411136.0,1.0
08-29T07:58,2246000000.0,75461820416.0,1003520.0,284672.0,1.0
08-29T08:00,3751000000.0,75491180544.0,979456.0,272384.0,1.0
08-29T08:02,2918500000.0,75518443520.0,945152.0,295936.0,1.0
08-29T08:04,3528500000.0,75479121920.0,1396224.0,280576.0,1.0
08-29T08:06,2394500000.0,75484889088.0,1188352.0,467456.0,1.0
08-29T08:08,3113500000.0,75569823744.0,1553408.0,498688.0,1.0
08-29T08:10,2829000000.0,75542036480.0,6758400.0,387584.0,1.0
08-29T08:12,2752000000.0,75497472000.0,2846208.0,328192.0,1.0
08-29T08:14,3064500000.0,75512152064.0,2906624.0,316928.0,1.0
08-29T08:16,2927000000.0,75524734976.0,2907136.0,763392.0,1.0
08-29T08:18,2853500000.0,75528404992.0,3063296.0,275968.0,1.0
08-29T08:20,2845000000.0,75500093440.0,2903040.0,326656.0,1.0
08-29T08:22,2210500000.0,75477024768.0,2819072.0,296960.0,1.0
08-29T08:24,2409500000.0,75492753408.0,2778112.0,266752.0,1.0
08-29T08:26,3474500000.0,75530502144.0,2556416.0,340480.0,1.0
08-29T08:28,2589500000.0,75498520576.0,2385920.0,312832.0,1.0
08-29T08:30,3508000000.0,75467063296.0,1088512.0,231936.0,1.0
08-29T08:32,2231500000.0,75514249216.0,6676480.0,388096.0,1.0
08-29T08:34,3471000000.0,75537842176.0,4780544.0,237071360.0,1.0
08-29T08:36,3019500000.0,75496423424.0,2400256.0,364032.0,1.0
08-29T08:38,1936500000.0,75493277696.0,2621952.0,338944.0,1.0
08-29T08:40,2806500000.0,75524734976.0,6109184.0,237741568.0,1.0
08-29T08:42,2791500000.0,75534696448.0,3582464.0,319488.0,1.0
08-29T08:44,2393000000.0,75495899136.0,10235904.0,223708672.0,1.0
08-29T08:46,2220000000.0,75462344704.0,4228608.0,399360.0,1.0
08-29T08:48,2353000000.0,75488559104.0,6388224.0,295936.0,1.0
08-29T08:50,2835000000.0,75517919232.0,3073536.0,235587072.0,1.0
08-29T08:52,2798500000.0,75515822080.0,1311744.0,249856.0,1.0
08-29T08:54,2262500000.0,75481743360.0,2874368.0,236993536.0,1.0
08-29T08:56,3651500000.0,75545182208.0,1006080.0,1351168.0,1.0
08-29T08:58,3531000000.0,75518443520.0,811008.0,392192.0,1.0
08-29T09:00,3972000000.0,75553046528.0,3323904.0,236864000.0,1.0
08-29T09:02,2244500000.0,75505336320.0,842752.0,314368.0,1.0
08-29T09:04,2082000000.0,75522637824.0,2957312.0,234316800.0,1.0
08-29T09:06,3184000000.0,75506384896.0,921088.0,411648.0,1.0
08-29T09:08,2661000000.0,75563532288.0,856576.0,364032.0,1.0
08-29T09:10,2145500000.0,75559337984.0,2935808.0,223343616.0,1.0
08-29T09:12,2348000000.0,75481743360.0,837632.0,319488.0,1.0
08-29T09:14,2270000000.0,75493277696.0,3121152.0,237612032.0,1.0
08-29T09:16,3042000000.0,75537842176.0,915456.0,361984.0,1.0
08-29T09:18,2238000000.0,75497996288.0,845824.0,318976.0,1.0
08-29T09:20,3385000000.0,75448713216.0,3087360.0,241463296.0,1.0
08-29T09:22,2470000000.0,75536269312.0,847872.0,339456.0,1.0
08-29T09:24,3215500000.0,75525783552.0,2980864.0,242362880.0,1.0
08-29T09:26,2887500000.0,75497472000.0,884736.0,372736.0,1.0
08-29T09:28,2033500000.0,75446616064.0,1029632.0,320000.0,1.0
08-29T09:30,2786500000.0,75490131968.0,5113344.0,241237504.0,1.0
08-29T09:32,2523000000.0,75541512192.0,2611712.0,644608.0,1.0
08-29T09:34,2469500000.0,75485413376.0,4587520.0,237047296.0,1.0
08-29T09:36,3030500000.0,75490656256.0,2896896.0,454144.0,1.0
08-29T09:38,2327500000.0,75460247552.0,4067328.0,928256.0,1.0
08-29T09:40,3163500000.0,75508482048.0,4953088.0,245537792.0,1.0
08-29T09:42,2618500000.0,75543085056.0,2804736.0,590848.0,1.0
08-29T09:44,2018500000.0,75451858944.0,10162176.0,236143104.0,1.0
08-29T09:46,3713000000.0,75485937664.0,2557440.0,373760.0,1.0
08-29T09:48,2437500000.0,75514773504.0,811520.0,311808.0,1.0
08-29T09:50,3831000000.0,75511103488.0,3130880.0,241406464.0,1.0
08-29T09:52,2260000000.0,75482267648.0,1284096.0,253952.0,1.0
08-29T09:54,3053500000.0,75491704832.0,3166720.0,245484544.0,1.0
08-29T09:56,2593500000.0,75552522240.0,931328.0,429568.0,1.0
08-29T09:58,2708500000.0,75509006336.0,856576.0,316416.0,1.0
08-29T10:00,2725500000.0,75458674688.0,3296256.0,243702272.0,1.0
08-29T10:02,2571500000.0,75529977856.0,872448.0,374272.0,1.0
08-29T10:04,2995500000.0,75533123584.0,3026944.0,240714752.0,1.0
08-29T10:06,2383000000.0,75493801984.0,893440.0,480768.0,1.0
08-29T10:08,2572500000.0,75559337984.0,825856.0,365568.0,1.0
08-29T10:10,3714500000.0,75494326272.0,3074560.0,246473216.0,1.0
08-29T10:12,2632500000.0,75546230784.0,814592.0,304128.0,1.0
08-29T10:14,4815500000.0,75555143680.0,3237376.0,244491776.0,1.0
08-29T10:16,2401000000.0,75485413376.0,877568.0,353280.0,1.0
08-29T10:18,2706500000.0,75502714880.0,822272.0,316928.0,1.0
08-29T10:20,2836500000.0,75557765120.0,3086848.0,247766528.0,1.0
08-29T10:22,2707000000.0,75551473664.0,837632.0,400384.0,1.0
08-29T10:24,2432500000.0,75474927616.0,2940928.0,245463040.0,1.0
08-29T10:26,3198500000.0,75499044864.0,1200640.0,510464.0,1.0
08-29T10:28,2532000000.0,75516346368.0,1037824.0,263168.0,1.0
08-29T10:30,2953500000.0,75505336320.0,9470976.0,246315520.0,1.0
08-29T10:32,2393500000.0,75512676352.0,4248576.0,347648.0,1.0
08-29T10:34,3336500000.0,75504812032.0,8640000.0,239287296.0,1.0
08-29T10:36,2543000000.0,75544657920.0,6915584.0,457216.0,1.0
08-29T10:38,3187500000.0,75523686400.0,2656256.0,446464.0,1.0
08-29T10:40,2729500000.0,75486986240.0,4808704.0,229477376.0,1.0
08-29T10:42,3488000000.0,75565105152.0,6810624.0,323072.0,1.0
08-29T10:44,2855000000.0,75555143680.0,10153984.0,224760832.0,1.0
08-29T10:46,2557000000.0,75556716544.0,2396672.0,346624.0,1.0
08-29T10:48,2219000000.0,75480170496.0,1159168.0,271360.0,1.0
08-29T10:50,2313500000.0,75496947712.0,3094528.0,242674176.0,1.0
08-29T10:52,2571000000.0,75534172160.0,983552.0,995328.0,1.0
08-29T10:54,2788000000.0,75557240832.0,3137024.0,247744512.0,1.0
08-29T10:56,2711000000.0,75442946048.0,817664.0,326144.0,1.0
08-29T10:58,2243000000.0,75463393280.0,793600.0,290304.0,1.0
08-29T11:00,3217500000.0,75489607680.0,3341824.0,248541184.0,1.0
08-29T11:02,2705000000.0,75586600960.0,883200.0,290304.0,1.0
08-29T11:04,3157000000.0,75432460288.0,3125248.0,246965248.0,1.0
08-29T11:06,3019500000.0,75464441856.0,1100288.0,364544.0,1.0
08-29T11:08,3742000000.0,75576115200.0,768000.0,237056.0,1.0
08-29T11:10,2970000000.0,75527880704.0,3121152.0,245321728.0,1.0
08-29T11:12,2418000000.0,75487510528.0,1232384.0,299520.0,1.0
08-29T11:14,2001500000.0,75464966144.0,3210240.0,247959552.0,1.0
08-29T11:16,2941000000.0,75484889088.0,958976.0,518656.0,1.0
08-29T11:18,2681000000.0,75528929280.0,855552.0,321536.0,1.0
08-29T11:20,2845500000.0,75440324608.0,2959360.0,249046016.0,1.0
08-29T11:22,2198000000.0,75492753408.0,675328.0,218112.0,1.0
08-29T11:24,2260500000.0,75494850560.0,2976768.0,249611264.0,1.0
08-29T11:26,3059000000.0,75509530624.0,2685440.0,1147392.0,1.0
08-29T11:28,2435500000.0,75482791936.0,2748416.0,280576.0,1.0
08-29T11:30,3742000000.0,75452907520.0,5032960.0,236338176.0,1.0
08-29T11:32,3178500000.0,75533123584.0,6899712.0,375808.0,1.0
08-29T11:34,3192500000.0,75517394944.0,6062592.0,235478016.0,1.0
08-29T11:36,3267000000.0,75554619392.0,2712576.0,315904.0,1.0
08-29T11:38,2411500000.0,75470209024.0,2679296.0,347136.0,1.0
08-29T11:40,2908500000.0,75493801984.0,4811264.0,234471424.0,1.0
08-29T11:42,2571500000.0,75501666304.0,2655232.0,285184.0,1.0
08-29T11:44,2584000000.0,75517919232.0,9979392.0,217903616.0,1.0
08-29T11:46,2642000000.0,75451334656.0,7178240.0,384512.0,1.0
08-29T11:48,2461000000.0,75488559104.0,808960.0,336896.0,1.0
08-29T11:50,3014500000.0,75498520576.0,4163072.0,13255680.0,1.0
08-29T11:52,2283500000.0,75524734976.0,6708224.0,439808.0,1.0
08-29T11:54,2942500000.0,75437178880.0,2866688.0,236110336.0,1.0
08-29T11:56,2996000000.0,75461820416.0,2759680.0,371200.0,1.0
08-29T11:58,3301000000.0,75513724928.0,8008192.0,1265152.0,1.0
08-29T12:00,3119500000.0,75553570816.0,3200000.0,36383232.0,1.0
08-29T12:02,2659000000.0,75482267648.0,2275840.0,296960.0,1.0
08-29T12:04,2209500000.0,75480694784.0,4201984.0,11977728.0,1.0
08-29T12:06,2749500000.0,75484889088.0,2086912.0,5473792.0,1.0
08-29T12:08,3343000000.0,75558289408.0,1392128.0,738304.0,1.0
08-29T12:10,2664000000.0,75496947712.0,991232.0,11303936.0,1.0
08-29T12:12,2555000000.0,75469160448.0,781824.0,261120.0,1.0
08-29T12:14,2463500000.0,75495374848.0,1639424.0,11161088.0,1.0
08-29T12:16,3432500000.0,75543609344.0,838144.0,337920.0,1.0
08-29T12:18,2220500000.0,75459198976.0,1249792.0,506368.0,1.0
08-29T12:20,3378500000.0,75468111872.0,986624.0,10621440.0,1.0
08-29T12:22,2434000000.0,75481743360.0,856576.0,365568.0,1.0
08-29T12:24,3161500000.0,75533123584.0,1014272.0,10312704.0,1.0
08-29T12:26,2551000000.0,75461296128.0,942080.0,313856.0,1.0
08-29T12:28,2404500000.0,75482791936.0,809984.0,418304.0,1.0
08-29T12:30,2771500000.0,75496423424.0,1436160.0,9688064.0,1.0
08-29T12:32,2393000000.0,75512676352.0,889344.0,286720.0,1.0
08-29T12:34,2794500000.0,75450810368.0,1575424.0,7872000.0,1.0
08-29T12:36,2038000000.0,75468111872.0,879104.0,268288.0,1.0
08-29T12:38,2568500000.0,75507957760.0,887808.0,366592.0,1.0
08-29T12:40,2846000000.0,75529977856.0,918528.0,8946176.0,1.0
08-29T12:42,1982500000.0,75427217408.0,862720.0,303104.0,1.0
08-29T12:44,2875500000.0,75461296128.0,1400320.0,374784.0,1.0
08-29T12:46,2301500000.0,75532075008.0,7255040.0,8630272.0,1.0
08-29T12:48,3815000000.0,75567202304.0,2825728.0,1020416.0,1.0
08-29T12:50,2470000000.0,75477549056.0,3279872.0,8115200.0,1.0
08-29T12:52,3284000000.0,75480694784.0,4122624.0,429056.0,1.0
08-29T12:54,2751000000.0,75474927616.0,7983104.0,418816.0,1.0
08-29T12:56,2412000000.0,75499569152.0,7686144.0,7947264.0,1.0
08-29T12:58,1954500000.0,75419877376.0,2402304.0,310784.0,1.0
08-29T13:00,2597000000.0,75451858944.0,2702848.0,7448064.0,1.0
08-29T13:02,2522500000.0,75491180544.0,15633920.0,1197568.0,1.0
08-29T13:04,2979000000.0,75544133632.0,2218496.0,93457408.0,1.0
08-29T13:06,2025000000.0,75453431808.0,992768.0,7003648.0,1.0
08-29T13:08,2585000000.0,75594465280.0,2054656.0,22216192.0,1.0
08-29T13:10,2883000000.0,75537317888.0,1671168.0,7028736.0,1.0
08-29T13:12,3184000000.0,75567202304.0,1701376.0,346624.0,1.0
08-29T13:14,2514500000.0,75494850560.0,1129984.0,383488.0,1.0
08-29T13:16,2926000000.0,75518443520.0,978944.0,6135296.0,1.0
08-29T13:18,2570000000.0,75553046528.0,846336.0,299520.0,1.0
08-29T13:20,2467000000.0,75549900800.0,1023488.0,5923840.0,1.0
08-29T13:22,1931000000.0,75483840512.0,782336.0,267264.0,1.0
08-29T13:24,2810500000.0,75487510528.0,1249792.0,379904.0,1.0
08-29T13:26,2417000000.0,75510579200.0,978432.0,5554176.0,1.0
08-29T13:28,2754000000.0,75602329600.0,986112.0,1029632.0,1.0
08-29T13:30,2803500000.0,75512676352.0,2206208.0,26075136.0,1.0
08-29T13:32,2172500000.0,75554619392.0,688640.0,482816.0,1.0
08-29T13:34,2678000000.0,75547803648.0,1118208.0,411136.0,1.0
08-29T13:36,2670500000.0,75578212352.0,849408.0,3277312.0,1.0
08-29T13:38,2723000000.0,75575066624.0,765440.0,331264.0,1.0
08-29T13:40,2273000000.0,75544657920.0,1496576.0,4904448.0,1.0
08-29T13:42,3476500000.0,75586076672.0,2054144.0,431104.0,1.0
08-29T13:44,2419000000.0,75568775168.0,5037056.0,468480.0,1.0
08-29T13:46,2770500000.0,75560386560.0,3459072.0,3913728.0,1.0
08-29T13:48,2178000000.0,75520540672.0,3171328.0,343040.0,1.0
08-29T13:50,2870500000.0,75528404992.0,3921920.0,3431424.0,1.0
08-29T13:52,2417000000.0,75570872320.0,6800384.0,389632.0,1.0
08-29T13:54,2639000000.0,75554619392.0,3986944.0,464384.0,1.0
08-29T13:56,2434500000.0,75493277696.0,7303680.0,3133440.0,1.0
08-29T13:58,2216500000.0,75527880704.0,3631104.0,407040.0,1.0
08-29T14:00,2923500000.0,75569299456.0,2966016.0,2711552.0,1.0
08-29T14:02,2396500000.0,75556716544.0,843264.0,372224.0,1.0
08-29T14:04,2101000000.0,75540463616.0,1312768.0,349696.0,1.0
08-29T14:06,2557000000.0,75550949376.0,849920.0,2227712.0,1.0
08-29T14:08,4040000000.0,75716100096.0,2093056.0,4879872.0,1.0
08-29T14:10,2903000000.0,75557765120.0,1494528.0,2129408.0,1.0
08-29T14:12,3325500000.0,75522637824.0,913408.0,436224.0,1.0
08-29T14:14,2289500000.0,75535745024.0,5537792.0,421888.0,1.0
08-29T14:16,2801000000.0,75571920896.0,3274752.0,664064.0,1.0
08-29T14:18,2385500000.0,75561435136.0,3999232.0,315904.0,1.0
08-29T14:20,2660500000.0,75518443520.0,1018880.0,245248.0,1.0
08-29T14:22,1992000000.0,75553046528.0,857088.0,331264.0,1.0
08-29T14:24,2275000000.0,75603902464.0,1247744.0,262144.0,1.0
08-29T14:26,2746500000.0,75608621056.0,898048.0,335360.0,1.0
08-29T14:28,2304000000.0,75534696448.0,794624.0,263680.0,1.0
08-29T14:30,2286000000.0,75544657920.0,1218048.0,245760.0,1.0
08-29T14:32,2983500000.0,75572445184.0,894976.0,263168.0,1.0
08-29T14:34,2654000000.0,75607048192.0,1039872.0,245248.0,1.0
08-29T14:36,3524500000.0,75496423424.0,960512.0,309248.0,1.0
08-29T14:38,2092500000.0,75527880704.0,886784.0,258048.0,1.0
08-29T14:40,2996500000.0,75555143680.0,1052672.0,382464.0,1.0
08-29T14:42,2183500000.0,75590270976.0,983040.0,333824.0,1.0
08-29T14:44,2333000000.0,75513200640.0,972288.0,345088.0,1.0
08-29T14:46,2447500000.0,75590270976.0,971264.0,667648.0,1.0
08-29T14:48,2789500000.0,75579260928.0,899072.0,272896.0,1.0
08-29T14:50,2864500000.0,75607572480.0,1081856.0,287232.0,1.0
08-29T14:52,2465500000.0,75533123584.0,824320.0,293376.0,1.0
08-29T14:54,1989500000.0,75572445184.0,1775104.0,729600.0,1.0
08-29T14:56,2748500000.0,75609669632.0,1108480.0,321024.0,1.0
08-29T14:58,2993000000.0,75653709824.0,905216.0,257536.0,1.0
08-29T15:00,2735000000.0,75577688064.0,1252864.0,303616.0,1.0
08-29T15:02,3092500000.0,75533123584.0,1172992.0,297472.0,1.0
08-29T15:04,2438000000.0,75558813696.0,1401344.0,412672.0,1.0
08-29T15:06,3183500000.0,75580833792.0,1065472.0,446976.0,1.0
08-29T15:08,2754500000.0,75634311168.0,8716288.0,647168.0,1.0
08-29T15:10,2461000000.0,75569299456.0,1301504.0,300544.0,1.0
08-29T15:12,2802000000.0,75564580864.0,1031168.0,284160.0,1.0
08-29T15:14,2470000000.0,75585552384.0,5780480.0,360960.0,1.0
08-29T15:16,2906500000.0,75607572480.0,1182720.0,321024.0,1.0
08-29T15:18,2677000000.0,75528929280.0,1098752.0,384000.0,1.0
08-29T15:20,2911500000.0,75553046528.0,5368832.0,335360.0,1.0
08-29T15:22,2417000000.0,75590270976.0,946176.0,248320.0,1.0
08-29T15:24,2211500000.0,75621728256.0,5470208.0,1206784.0,1.0
08-29T15:26,3600500000.0,75545706496.0,891904.0,368128.0,1.0
08-29T15:28,2325000000.0,75542036480.0,896000.0,313344.0,1.0
08-29T15:30,3554000000.0,75559862272.0,1055232.0,235008.0,1.0
08-29T15:32,2553500000.0,75568775168.0,929792.0,344576.0,1.0
08-29T15:34,2360000000.0,75532075008.0,1115648.0,1658368.0,1.0
08-29T15:36,2964000000.0,75540987904.0,822272.0,276992.0,1.0
08-29T15:38,2406500000.0,75550425088.0,782336.0,304640.0,1.0
08-29T15:40,2850500000.0,75604426752.0,1048576.0,262144.0,1.0
08-29T15:42,2246500000.0,75553570816.0,869376.0,297984.0,1.0
08-29T15:44,2235000000.0,75563532288.0,1005568.0,315904.0,1.0
08-29T15:46,2718500000.0,75567726592.0,870912.0,228352.0,1.0
08-29T15:48,2340000000.0,75579785216.0,1252352.0,247296.0,1.0
08-29T15:50,3218500000.0,75521064960.0,1310208.0,263680.0,1.0
08-29T15:52,2479500000.0,75540987904.0,931328.0,227328.0,1.0
08-29T15:54,3655500000.0,75578736640.0,1324032.0,292864.0,1.0
08-29T15:56,2300500000.0,75554095104.0,884224.0,267776.0,1.0
08-29T15:58,2386500000.0,75503239168.0,877568.0,357888.0,1.0
08-29T16:00,2862000000.0,75547279360.0,1052160.0,227840.0,1.0
08-29T16:02,2399000000.0,75603902464.0,1072640.0,380416.0,1.0
08-29T16:04,2670500000.0,75578212352.0,1201664.0,235008.0,1.0
08-29T16:06,2959500000.0,75575590912.0,962048.0,774144.0,1.0
08-29T16:08,2575000000.0,75648991232.0,4399104.0,455680.0,1.0
08-29T16:10,2946500000.0,75604951040.0,1204224.0,307200.0,1.0
08-29T16:12,2750000000.0,75628019712.0,885760.0,1710080.0,1.0
08-29T16:14,2762500000.0,75527880704.0,998912.0,264192.0,1.0
08-29T16:16,2609500000.0,75563008000.0,1182208.0,270336.0,1.0
08-29T16:18,2155500000.0,75574018048.0,912896.0,254464.0,1.0
08-29T16:20,3852000000.0,75590795264.0,3458560.0,280064.0,1.0
08-29T16:22,2248000000.0,75571396608.0,879104.0,273408.0,1.0
08-29T16:24,3313000000.0,75556716544.0,2852864.0,235846656.0,1.0
08-29T16:26,2458000000.0,75573493760.0,1011200.0,440320.0,1.0
08-29T16:28,2269500000.0,75617533952.0,858112.0,259584.0,1.0
08-29T16:30,2633500000.0,75519492096.0,3140608.0,235115008.0,1.0
08-29T16:32,2349000000.0,75566678016.0,932352.0,357376.0,1.0
08-29T16:34,3080000000.0,75573493760.0,2892288.0,231815168.0,1.0
08-29T16:36,2438000000.0,75612815360.0,3151872.0,356864.0,1.0
08-29T16:38,1988000000.0,75540987904.0,841728.0,254464.0,1.0
08-29T16:40,2605000000.0,75548327936.0,1320448.0,343040.0,1.0
08-29T16:42,2581000000.0,75608621056.0,897536.0,277504.0,1.0
08-29T16:44,4074500000.0,75625922560.0,1591808.0,428032.0,1.0
08-29T16:46,3791000000.0,75510579200.0,882176.0,281600.0,1.0
08-29T16:48,2027000000.0,75528929280.0,839168.0,327168.0,1.0
08-29T16:50,3938500000.0,75552522240.0,1083904.0,244736.0,1.0
08-29T16:52,2212000000.0,75621203968.0,933376.0,295424.0,1.0
08-29T16:54,2156000000.0,75506384896.0,1084416.0,221184.0,1.0
08-29T16:56,2651500000.0,75517919232.0,800768.0,397312.0,1.0
08-29T16:58,2321000000.0,75534696448.0,866304.0,254976.0,1.0
08-29T17:00,3083000000.0,75577163776.0,973824.0,263168.0,1.0
08-29T17:02,2119000000.0,75591843840.0,1121792.0,331264.0,1.0
08-29T17:04,2014500000.0,75516870656.0,1231872.0,229376.0,1.0
08-29T17:06,2418500000.0,75537317888.0,873984.0,433664.0,1.0
08-29T17:08,2863000000.0,75681497088.0,3909632.0,569344.0,1.0
08-29T17:10,3557500000.0,75537317888.0,1071104.0,355840.0,1.0
08-29T17:12,1963000000.0,75545706496.0,841216.0,308224.0,1.0
08-29T17:14,3230000000.0,75545706496.0,962560.0,265216.0,1.0
08-29T17:16,2785500000.0,75586076672.0,963584.0,298496.0,1.0
08-29T17:18,2892000000.0,75545182208.0,758784.0,353792.0,1.0
08-29T17:20,2674500000.0,75527880704.0,1004032.0,260096.0,1.0
08-29T17:22,2076500000.0,75609145344.0,858624.0,1323520.0,1.0
08-29T17:24,2698000000.0,75603378176.0,897024.0,272896.0,1.0
08-29T17:26,2787000000.0,75566153728.0,964096.0,394752.0,1.0
08-29T17:28,1965500000.0,75556716544.0,829952.0,271872.0,1.0
08-29T17:30,2123500000.0,75561435136.0,1329664.0,714752.0,1.0
08-29T17:32,2455000000.0,75610193920.0,1138176.0,293888.0,1.0
08-29T17:34,2295500000.0,75557240832.0,1192448.0,393216.0,1.0
08-29T17:36,3165000000.0,75521589248.0,1135104.0,406528.0,1.0
08-29T17:38,1941000000.0,75539415040.0,1025024.0,267776.0,1.0
08-29T17:40,3685500000.0,75565629440.0,3006464.0,235062272.0,1.0
08-29T17:42,2361000000.0,75599183872.0,1078784.0,352256.0,1.0
08-29T17:44,2336500000.0,75556192256.0,1316352.0,265216.0,1.0
08-29T17:46,2668000000.0,75516870656.0,982528.0,379392.0,1.0
08-29T17:48,2405000000.0,75556192256.0,2327040.0,222720.0,1.0
08-29T17:50,2755500000.0,75579785216.0,3191808.0,233758208.0,1.0
08-29T17:52,1839500000.0,75542036480.0,973824.0,284160.0,1.0
08-29T17:54,1895500000.0,75538890752.0,2991616.0,235518464.0,1.0
08-29T17:56,2958500000.0,75597611008.0,1188352.0,388608.0,1.0
08-29T17:58,2393500000.0,75577688064.0,1014784.0,301056.0,1.0
08-29T18:00,3146500000.0,75520016384.0,8285696.0,238502400.0,1.0
08-29T18:02,2443000000.0,75555143680.0,1062912.0,357888.0,1.0
08-29T18:04,3162000000.0,75549900800.0,3038720.0,227125248.0,1.0
08-29T18:06,2830500000.0,75568250880.0,3646464.0,528896.0,1.0
08-29T18:08,2984500000.0,75616485376.0,1118208.0,465408.0,1.0
08-29T18:10,2562500000.0,75595513856.0,3281920.0,239657472.0,1.0
08-29T18:12,2420500000.0,75526832128.0,973312.0,457216.0,1.0
08-29T18:14,2333500000.0,75567726592.0,3116544.0,219550720.0,1.0
